VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TEXCOORD0.x, TEXCOORD0.y
261, 104,  4.76837E-08, -0.41236,  0.28016,  0.00, -0.82875,  0.55962,  0.74852,  0.23357
262, 204,  0.09451, -0.45026,  0.192,  0.18873, -0.90434,  0.38282,  0.67578,  0.18308
263, 203,  0.09021, -0.40558,  0.2755,  0.18054, -0.81484,  0.55085,  0.69819,  0.23788
264, 190, -0.09021, -0.40558,  0.2755, -0.18054, -0.81484,  0.55085,  0.79885,  0.23788
265, 193, -0.09451, -0.45026,  0.192, -0.18873, -0.90434,  0.38282,  0.82126,  0.18185
266, 105, -2.00272E-08, -0.45855,  0.19561,  0.00, -0.92125,  0.38897,  0.74852,  0.17434
267, 190, -0.09021, -0.40558,  0.2755, -0.18054, -0.81484,  0.55085,  0.79885,  0.23788
268, 105, -2.00272E-08, -0.45855,  0.19561,  0.00, -0.92125,  0.38897,  0.74852,  0.17434
269, 104,  4.76837E-08, -0.41236,  0.28016,  0.00, -0.82875,  0.55962,  0.74852,  0.23357
270, 203,  0.09021, -0.40558,  0.2755,  0.18054, -0.81484,  0.55085,  0.69819,  0.23788
271, 201,  0.18394, -0.42528,  0.18394,  0.36702, -0.85475,  0.36702,  0.62361,  0.21422
272, 200,  0.17488, -0.38524,  0.26371,  0.34924, -0.77461,  0.52726,  0.65539,  0.25079
273, 200,  0.17488, -0.38524,  0.26371,  0.34924, -0.77461,  0.52726,  0.65539,  0.25079
274, 201,  0.18394, -0.42528,  0.18394,  0.36702, -0.85475,  0.36702,  0.62361,  0.21422
275, 198,  0.26371, -0.38524,  0.17488,  0.52726, -0.77461,  0.34924,  0.59183,  0.25079
276, 200,  0.17488, -0.38524,  0.26371,  0.34924, -0.77461,  0.52726,  0.65539,  0.25079
277, 198,  0.26371, -0.38524,  0.17488,  0.52726, -0.77461,  0.34924,  0.59183,  0.25079
278, 197,  0.2485, -0.35359,  0.2485,  0.49635, -0.71223,  0.49635,  0.62361,  0.2834
279, 16,  5.72205E-08, -0.35251,  0.35251,  0.00, -0.70711,  0.70711,  0.74852,  0.27713
280, 104,  4.76837E-08, -0.41236,  0.28016,  0.00, -0.82875,  0.55962,  0.74852,  0.23357
281, 203,  0.09021, -0.40558,  0.2755,  0.18054, -0.81484,  0.55085,  0.69819,  0.23788
282, 40, -0.08806, -0.34697,  0.34697, -0.17693, -0.69595,  0.69595,  0.78805,  0.28065
283, 104,  4.76837E-08, -0.41236,  0.28016,  0.00, -0.82875,  0.55962,  0.74852,  0.23357
284, 16,  5.72205E-08, -0.35251,  0.35251,  0.00, -0.70711,  0.70711,  0.74852,  0.27713
285, 40, -0.08806, -0.34697,  0.34697, -0.17693, -0.69595,  0.69595,  0.78805,  0.28065
286, 190, -0.09021, -0.40558,  0.2755, -0.18054, -0.81484,  0.55085,  0.79885,  0.23788
287, 104,  4.76837E-08, -0.41236,  0.28016,  0.00, -0.82875,  0.55962,  0.74852,  0.23357
288, 16,  5.72205E-08, -0.35251,  0.35251,  0.00, -0.70711,  0.70711,  0.74852,  0.27713
289, 203,  0.09021, -0.40558,  0.2755,  0.18054, -0.81484,  0.55085,  0.69819,  0.23788
290, 43,  0.08806, -0.34697,  0.34697,  0.17693, -0.69595,  0.69595,  0.70899,  0.28065
291, 43,  0.08806, -0.34697,  0.34697,  0.17693, -0.69595,  0.69595,  0.70899,  0.28065
292, 203,  0.09021, -0.40558,  0.2755,  0.18054, -0.81484,  0.55085,  0.69819,  0.23788
293, 200,  0.17488, -0.38524,  0.26371,  0.34924, -0.77461,  0.52726,  0.65539,  0.25079
294, 43,  0.08806, -0.34697,  0.34697,  0.17693, -0.69595,  0.69595,  0.70899,  0.28065
295, 200,  0.17488, -0.38524,  0.26371,  0.34924, -0.77461,  0.52726,  0.65539,  0.25079
296, 42,  0.17014, -0.33135,  0.33135,  0.3411, -0.6647,  0.6647,  0.67308,  0.29056
297, 42,  0.17014, -0.33135,  0.33135,  0.3411, -0.6647,  0.6647,  0.67308,  0.29056
298, 200,  0.17488, -0.38524,  0.26371,  0.34924, -0.77461,  0.52726,  0.65539,  0.25079
299, 197,  0.2485, -0.35359,  0.2485,  0.49635, -0.71223,  0.49635,  0.62361,  0.2834
300, 42,  0.17014, -0.33135,  0.33135,  0.3411, -0.6647,  0.6647,  0.67308,  0.29056
301, 197,  0.2485, -0.35359,  0.2485,  0.49635, -0.71223,  0.49635,  0.62361,  0.2834
302, 41,  0.24019, -0.3089,  0.3089,  0.48054, -0.62011,  0.62011,  0.64341,  0.30481
303, 41,  0.24019, -0.3089,  0.3089,  0.48054, -0.62011,  0.62011,  0.64341,  0.30481
304, 197,  0.2485, -0.35359,  0.2485,  0.49635, -0.71223,  0.49635,  0.62361,  0.2834
305, 44,  0.3089, -0.3089,  0.24019,  0.62011, -0.62011,  0.48054,  0.60382,  0.30481
306, 41,  0.24019, -0.3089,  0.3089,  0.48054, -0.62011,  0.62011,  0.64341,  0.30481
307, 44,  0.3089, -0.3089,  0.24019,  0.62011, -0.62011,  0.48054,  0.60382,  0.30481
308, 1,  0.28783, -0.28783,  0.28783,  0.57735, -0.57735,  0.57735,  0.62361,  0.31819
309, 39, -0.17014, -0.33135,  0.33135, -0.3411, -0.6647,  0.6647,  0.82396,  0.29056
310, 190, -0.09021, -0.40558,  0.2755, -0.18054, -0.81484,  0.55085,  0.79885,  0.23788
311, 40, -0.08806, -0.34697,  0.34697, -0.17693, -0.69595,  0.69595,  0.78805,  0.28065
312, 39, -0.17014, -0.33135,  0.33135, -0.3411, -0.6647,  0.6647,  0.82396,  0.29056
313, 189, -0.17488, -0.38524,  0.26371, -0.34924, -0.77461,  0.52726,  0.84165,  0.25079
314, 190, -0.09021, -0.40558,  0.2755, -0.18054, -0.81484,  0.55085,  0.79885,  0.23788
315, 38, -0.24019, -0.3089,  0.3089, -0.48054, -0.62011,  0.62011,  0.85363,  0.30481
316, 189, -0.17488, -0.38524,  0.26371, -0.34924, -0.77461,  0.52726,  0.84165,  0.25079
317, 39, -0.17014, -0.33135,  0.33135, -0.3411, -0.6647,  0.6647,  0.82396,  0.29056
318, 189, -0.17488, -0.38524,  0.26371, -0.34924, -0.77461,  0.52726,  0.84165,  0.25079
319, 193, -0.09451, -0.45026,  0.192, -0.18873, -0.90434,  0.38282,  0.82126,  0.18185
320, 190, -0.09021, -0.40558,  0.2755, -0.18054, -0.81484,  0.55085,  0.79885,  0.23788
321, 38, -0.24019, -0.3089,  0.3089, -0.48054, -0.62011,  0.62011,  0.85363,  0.30481
322, 188, -0.2485, -0.35359,  0.2485, -0.49635, -0.71223,  0.49635,  0.87343,  0.2834
323, 189, -0.17488, -0.38524,  0.26371, -0.34924, -0.77461,  0.52726,  0.84165,  0.25079
324, 3, -0.28783, -0.28783,  0.28783, -0.57735, -0.57735,  0.57735,  0.87343,  0.31819
325, 188, -0.2485, -0.35359,  0.2485, -0.49635, -0.71223,  0.49635,  0.87343,  0.2834
326, 38, -0.24019, -0.3089,  0.3089, -0.48054, -0.62011,  0.62011,  0.85363,  0.30481
327, 3, -0.28783, -0.28783,  0.28783, -0.57735, -0.57735,  0.57735,  0.87343,  0.31819
328, 35, -0.3089, -0.3089,  0.24019, -0.62011, -0.62011,  0.48054,  0.89322,  0.30481
329, 188, -0.2485, -0.35359,  0.2485, -0.49635, -0.71223,  0.49635,  0.87343,  0.2834
330, 189, -0.17488, -0.38524,  0.26371, -0.34924, -0.77461,  0.52726,  0.84165,  0.25079
331, 192, -0.18394, -0.42528,  0.18394, -0.36702, -0.85475,  0.36702,  0.87343,  0.20965
332, 193, -0.09451, -0.45026,  0.192, -0.18873, -0.90434,  0.38282,  0.82126,  0.18185
333, 188, -0.2485, -0.35359,  0.2485, -0.49635, -0.71223,  0.49635,  0.87343,  0.2834
334, 192, -0.18394, -0.42528,  0.18394, -0.36702, -0.85475,  0.36702,  0.87343,  0.20965
335, 189, -0.17488, -0.38524,  0.26371, -0.34924, -0.77461,  0.52726,  0.84165,  0.25079
336, 192, -0.18394, -0.42528,  0.18394, -0.36702, -0.85475,  0.36702,  0.87343,  0.20965
337, 196, -0.09875, -0.47857,  0.09875, -0.19821, -0.95991,  0.19821,  0.88196,  0.13953
338, 193, -0.09451, -0.45026,  0.192, -0.18873, -0.90434,  0.38282,  0.82126,  0.18185
339, 35, -0.3089, -0.3089,  0.24019, -0.62011, -0.62011,  0.48054,  0.89322,  0.30481
340, 191, -0.26371, -0.38524,  0.17488, -0.52726, -0.77461,  0.34924,  0.90521,  0.25079
341, 188, -0.2485, -0.35359,  0.2485, -0.49635, -0.71223,  0.49635,  0.87343,  0.2834
342, 188, -0.2485, -0.35359,  0.2485, -0.49635, -0.71223,  0.49635,  0.87343,  0.2834
343, 191, -0.26371, -0.38524,  0.17488, -0.52726, -0.77461,  0.34924,  0.90521,  0.25079
344, 192, -0.18394, -0.42528,  0.18394, -0.36702, -0.85475,  0.36702,  0.87343,  0.20965
345, 35, -0.3089, -0.3089,  0.24019, -0.62011, -0.62011,  0.48054,  0.89322,  0.30481
346, 36, -0.33135, -0.33135,  0.17014, -0.6647, -0.6647,  0.3411,  0.92289,  0.29056
347, 191, -0.26371, -0.38524,  0.17488, -0.52726, -0.77461,  0.34924,  0.90521,  0.25079
348, 192, -0.18394, -0.42528,  0.18394, -0.36702, -0.85475,  0.36702,  0.87343,  0.20965
349, 195, -0.192, -0.45026,  0.09451, -0.38282, -0.90434,  0.18873,  0.92559,  0.18592
350, 196, -0.09875, -0.47857,  0.09875, -0.19821, -0.95991,  0.19821,  0.88196,  0.13953
351, 191, -0.26371, -0.38524,  0.17488, -0.52726, -0.77461,  0.34924,  0.90521,  0.25079
352, 195, -0.192, -0.45026,  0.09451, -0.38282, -0.90434,  0.18873,  0.92559,  0.18592
353, 192, -0.18394, -0.42528,  0.18394, -0.36702, -0.85475,  0.36702,  0.87343,  0.20965
354, 36, -0.33135, -0.33135,  0.17014, -0.6647, -0.6647,  0.3411,  0.92289,  0.29056
355, 194, -0.2755, -0.40558,  0.09021, -0.55085, -0.81484,  0.18054,  0.94801,  0.23788
356, 191, -0.26371, -0.38524,  0.17488, -0.52726, -0.77461,  0.34924,  0.90521,  0.25079
357, 191, -0.26371, -0.38524,  0.17488, -0.52726, -0.77461,  0.34924,  0.90521,  0.25079
358, 194, -0.2755, -0.40558,  0.09021, -0.55085, -0.81484,  0.18054,  0.94801,  0.23788
359, 195, -0.192, -0.45026,  0.09451, -0.38282, -0.90434,  0.18873,  0.92559,  0.18592
360, 36, -0.33135, -0.33135,  0.17014, -0.6647, -0.6647,  0.3411,  0.92289,  0.29056
361, 37, -0.34697, -0.34697,  0.08806, -0.69595, -0.69595,  0.17693,  0.95881,  0.28065
362, 194, -0.2755, -0.40558,  0.09021, -0.55085, -0.81484,  0.18054,  0.94801,  0.23788
363, 195, -0.192, -0.45026,  0.09451, -0.38282, -0.90434,  0.18873,  0.92559,  0.18592
364, 392, -0.1008, -0.48823,  0.00, -0.20326, -0.97913,  0.00,  0.99833,  0.10351
365, 196, -0.09875, -0.47857,  0.09875, -0.19821, -0.95991,  0.19821,  0.88196,  0.13953
366, 196, -0.09875, -0.47857,  0.09875, -0.19821, -0.95991,  0.19821,  0.88196,  0.13953
367, 392, -0.1008, -0.48823,  0.00, -0.20326, -0.97913,  0.00,  0.99833,  0.10351
368, 393,  0.00, -0.50,  0.00,  0.00, -1.00,  0.00,  0.87392,  0.02038
369, 195, -0.192, -0.45026,  0.09451, -0.38282, -0.90434,  0.18873,  0.92559,  0.18592
370, 391, -0.19561, -0.45855, -3.81469E-10, -0.38897, -0.92125,  0.00,  0.99833,  0.17334
371, 392, -0.1008, -0.48823,  0.00, -0.20326, -0.97913,  0.00,  0.99833,  0.10351
372, 194, -0.2755, -0.40558,  0.09021, -0.55085, -0.81484,  0.18054,  0.94801,  0.23788
373, 391, -0.19561, -0.45855, -3.81469E-10, -0.38897, -0.92125,  0.00,  0.99833,  0.17334
374, 195, -0.192, -0.45026,  0.09451, -0.38282, -0.90434,  0.18873,  0.92559,  0.18592
375, 194, -0.2755, -0.40558,  0.09021, -0.55085, -0.81484,  0.18054,  0.94801,  0.23788
376, 390, -0.28016, -0.41236,  1.90735E-08, -0.55962, -0.82875,  0.00,  0.99833,  0.23358
377, 391, -0.19561, -0.45855, -3.81469E-10, -0.38897, -0.92125,  0.00,  0.99833,  0.17334
378, 37, -0.34697, -0.34697,  0.08806, -0.69595, -0.69595,  0.17693,  0.95881,  0.28065
379, 390, -0.28016, -0.41236,  1.90735E-08, -0.55962, -0.82875,  0.00,  0.99833,  0.23358
380, 194, -0.2755, -0.40558,  0.09021, -0.55085, -0.81484,  0.18054,  0.94801,  0.23788
381, 37, -0.34697, -0.34697,  0.08806, -0.69595, -0.69595,  0.17693,  0.95881,  0.28065
382, 389, -0.35251, -0.35251,  0.00, -0.70711, -0.70711,  0.00,  0.99833,  0.27713
383, 390, -0.28016, -0.41236,  1.90735E-08, -0.55962, -0.82875,  0.00,  0.99833,  0.23358
384, 214,  0.09909,  0.4792, -0.09909,  0.19721,  0.96032, -0.19721,  0.3738,  0.87062
385, 121, -4.41074E-08,  0.48886, -0.10114,  0.00,  0.9795, -0.20145,  0.24889,  0.90204
386, 9,  4.76430E-09,  0.50, -4.76837E-09,  0.00,  1.00,  0.00,  0.38478,  0.97176
387, 213,  0.09482,  0.45081, -0.19264,  0.18853,  0.90462, -0.38225,  0.32164,  0.81054
388, 121, -4.41074E-08,  0.48886, -0.10114,  0.00,  0.9795, -0.20145,  0.24889,  0.90204
389, 214,  0.09909,  0.4792, -0.09909,  0.19721,  0.96032, -0.19721,  0.3738,  0.87062
390, 210,  0.18457,  0.42578, -0.18457,  0.36686,  0.85489, -0.36686,  0.3738,  0.77086
391, 213,  0.09482,  0.45081, -0.19264,  0.18853,  0.90462, -0.38225,  0.32164,  0.81054
392, 214,  0.09909,  0.4792, -0.09909,  0.19721,  0.96032, -0.19721,  0.3738,  0.87062
393, 210,  0.18457,  0.42578, -0.18457,  0.36686,  0.85489, -0.36686,  0.3738,  0.77086
394, 214,  0.09909,  0.4792, -0.09909,  0.19721,  0.96032, -0.19721,  0.3738,  0.87062
395, 211,  0.19264,  0.45081, -0.09482,  0.38225,  0.90462, -0.18853,  0.42596,  0.81054
396, 211,  0.19264,  0.45081, -0.09482,  0.38225,  0.90462, -0.18853,  0.42596,  0.81054
397, 214,  0.09909,  0.4792, -0.09909,  0.19721,  0.96032, -0.19721,  0.3738,  0.87062
398, 112,  0.10114,  0.48886, -3.21865E-08,  0.20145,  0.9795,  0.00,  0.49871,  0.90204
399, 214,  0.09909,  0.4792, -0.09909,  0.19721,  0.96032, -0.19721,  0.3738,  0.87062
400, 397,  4.76430E-09,  0.50, -4.76837E-09,  0.00,  1.00,  0.00,  0.38478,  0.97176
401, 112,  0.10114,  0.48886, -3.21865E-08,  0.20145,  0.9795,  0.00,  0.49871,  0.90204
402, 213,  0.09482,  0.45081, -0.19264,  0.18853,  0.90462, -0.38225,  0.32164,  0.81054
403, 120, -8.58307E-08,  0.4591, -0.19628,  0.00,  0.92152, -0.38834,  0.24889,  0.81624
404, 121, -4.41074E-08,  0.48886, -0.10114,  0.00,  0.9795, -0.20145,  0.24889,  0.90204
405, 209,  0.17546,  0.38564, -0.26464,  0.34957,  0.77456, -0.52713,  0.34202,  0.74544
406, 213,  0.09482,  0.45081, -0.19264,  0.18853,  0.90462, -0.38225,  0.32164,  0.81054
407, 210,  0.18457,  0.42578, -0.18457,  0.36686,  0.85489, -0.36686,  0.3738,  0.77086
408, 212,  0.09052,  0.40608, -0.27647,  0.18047,  0.81497, -0.55068,  0.29922,  0.75836
409, 120, -8.58307E-08,  0.4591, -0.19628,  0.00,  0.92152, -0.38834,  0.24889,  0.81624
410, 213,  0.09482,  0.45081, -0.19264,  0.18853,  0.90462, -0.38225,  0.32164,  0.81054
411, 209,  0.17546,  0.38564, -0.26464,  0.34957,  0.77456, -0.52713,  0.34202,  0.74544
412, 212,  0.09052,  0.40608, -0.27647,  0.18047,  0.81497, -0.55068,  0.29922,  0.75836
413, 213,  0.09482,  0.45081, -0.19264,  0.18853,  0.90462, -0.38225,  0.32164,  0.81054
414, 207,  0.26464,  0.38564, -0.17546,  0.52713,  0.77456, -0.34957,  0.40558,  0.74544
415, 210,  0.18457,  0.42578, -0.18457,  0.36686,  0.85489, -0.36686,  0.3738,  0.77086
416, 211,  0.19264,  0.45081, -0.09482,  0.38225,  0.90462, -0.18853,  0.42596,  0.81054
417, 206,  0.24924,  0.35386, -0.24924,  0.49622,  0.71241, -0.49622,  0.3738,  0.72535
418, 209,  0.17546,  0.38564, -0.26464,  0.34957,  0.77456, -0.52713,  0.34202,  0.74544
419, 210,  0.18457,  0.42578, -0.18457,  0.36686,  0.85489, -0.36686,  0.3738,  0.77086
420, 206,  0.24924,  0.35386, -0.24924,  0.49622,  0.71241, -0.49622,  0.3738,  0.72535
421, 210,  0.18457,  0.42578, -0.18457,  0.36686,  0.85489, -0.36686,  0.3738,  0.77086
422, 207,  0.26464,  0.38564, -0.17546,  0.52713,  0.77456, -0.34957,  0.40558,  0.74544
423, 72,  0.17071,  0.33157, -0.33247,  0.34139,  0.66465, -0.6646,  0.32434,  0.71124
424, 212,  0.09052,  0.40608, -0.27647,  0.18047,  0.81497, -0.55068,  0.29922,  0.75836
425, 209,  0.17546,  0.38564, -0.26464,  0.34957,  0.77456, -0.52713,  0.34202,  0.74544
426, 71,  0.24091,  0.30909, -0.30995,  0.48036,  0.62046, -0.61991,  0.354,  0.69699
427, 72,  0.17071,  0.33157, -0.33247,  0.34139,  0.66465, -0.6646,  0.32434,  0.71124
428, 209,  0.17546,  0.38564, -0.26464,  0.34957,  0.77456, -0.52713,  0.34202,  0.74544
429, 71,  0.24091,  0.30909, -0.30995,  0.48036,  0.62046, -0.61991,  0.354,  0.69699
430, 209,  0.17546,  0.38564, -0.26464,  0.34957,  0.77456, -0.52713,  0.34202,  0.74544
431, 206,  0.24924,  0.35386, -0.24924,  0.49622,  0.71241, -0.49622,  0.3738,  0.72535
432, 4,  0.28884,  0.2879, -0.28884,  0.57705,  0.57794, -0.57705,  0.3738,  0.68361
433, 71,  0.24091,  0.30909, -0.30995,  0.48036,  0.62046, -0.61991,  0.354,  0.69699
434, 206,  0.24924,  0.35386, -0.24924,  0.49622,  0.71241, -0.49622,  0.3738,  0.72535
435, 4,  0.28884,  0.2879, -0.28884,  0.57705,  0.57794, -0.57705,  0.3738,  0.68361
436, 206,  0.24924,  0.35386, -0.24924,  0.49622,  0.71241, -0.49622,  0.3738,  0.72535
437, 50,  0.30995,  0.30909, -0.24091,  0.61991,  0.62046, -0.48036,  0.3936,  0.69699
438, 50,  0.30995,  0.30909, -0.24091,  0.61991,  0.62046, -0.48036,  0.3936,  0.69699
439, 206,  0.24924,  0.35386, -0.24924,  0.49622,  0.71241, -0.49622,  0.3738,  0.72535
440, 207,  0.26464,  0.38564, -0.17546,  0.52713,  0.77456, -0.34957,  0.40558,  0.74544
441, 72,  0.17071,  0.33157, -0.33247,  0.34139,  0.66465, -0.6646,  0.32434,  0.71124
442, 73,  0.08835,  0.34723, -0.34813,  0.17686,  0.69587, -0.69605,  0.28842,  0.72115
443, 212,  0.09052,  0.40608, -0.27647,  0.18047,  0.81497, -0.55068,  0.29922,  0.75836
444, 50,  0.30995,  0.30909, -0.24091,  0.61991,  0.62046, -0.48036,  0.3936,  0.69699
445, 207,  0.26464,  0.38564, -0.17546,  0.52713,  0.77456, -0.34957,  0.40558,  0.74544
446, 51,  0.33247,  0.33157, -0.17071,  0.6646,  0.66465, -0.34139,  0.42326,  0.71124
447, 73,  0.08835,  0.34723, -0.34813,  0.17686,  0.69587, -0.69605,  0.28842,  0.72115
448, 119, -1.23978E-07,  0.41286, -0.28115,  0.00,  0.8289, -0.5594,  0.24889,  0.76266
449, 212,  0.09052,  0.40608, -0.27647,  0.18047,  0.81497, -0.55068,  0.29922,  0.75836
450, 212,  0.09052,  0.40608, -0.27647,  0.18047,  0.81497, -0.55068,  0.29922,  0.75836
451, 119, -1.23978E-07,  0.41286, -0.28115,  0.00,  0.8289, -0.5594,  0.24889,  0.76266
452, 120, -8.58307E-08,  0.4591, -0.19628,  0.00,  0.92152, -0.38834,  0.24889,  0.81624
453, 73,  0.08835,  0.34723, -0.34813,  0.17686,  0.69587, -0.69605,  0.28842,  0.72115
454, 21, -1.57356E-07,  0.35279, -0.35369,  0.00,  0.70701, -0.70721,  0.24889,  0.72467
455, 119, -1.23978E-07,  0.41286, -0.28115,  0.00,  0.8289, -0.5594,  0.24889,  0.76266
456, 51,  0.33247,  0.33157, -0.17071,  0.6646,  0.66465, -0.34139,  0.42326,  0.71124
457, 207,  0.26464,  0.38564, -0.17546,  0.52713,  0.77456, -0.34957,  0.40558,  0.74544
458, 208,  0.27647,  0.40608, -0.09052,  0.55068,  0.81497, -0.18047,  0.44838,  0.75836
459, 207,  0.26464,  0.38564, -0.17546,  0.52713,  0.77456, -0.34957,  0.40558,  0.74544
460, 211,  0.19264,  0.45081, -0.09482,  0.38225,  0.90462, -0.18853,  0.42596,  0.81054
461, 208,  0.27647,  0.40608, -0.09052,  0.55068,  0.81497, -0.18047,  0.44838,  0.75836
462, 51,  0.33247,  0.33157, -0.17071,  0.6646,  0.66465, -0.34139,  0.42326,  0.71124
463, 208,  0.27647,  0.40608, -0.09052,  0.55068,  0.81497, -0.18047,  0.44838,  0.75836
464, 52,  0.34813,  0.34723, -0.08835,  0.69605,  0.69587, -0.17686,  0.45918,  0.72115
465, 235, -0.09052,  0.40608, -0.27647, -0.18047,  0.81497, -0.55068,  0.19857,  0.75836
466, 119, -1.23978E-07,  0.41286, -0.28115,  0.00,  0.8289, -0.5594,  0.24889,  0.76266
467, 21, -1.57356E-07,  0.35279, -0.35369,  0.00,  0.70701, -0.70721,  0.24889,  0.72467
468, 235, -0.09052,  0.40608, -0.27647, -0.18047,  0.81497, -0.55068,  0.19857,  0.75836
469, 21, -1.57356E-07,  0.35279, -0.35369,  0.00,  0.70701, -0.70721,  0.24889,  0.72467
470, 70, -0.08835,  0.34723, -0.34813, -0.17686,  0.69587, -0.69605,  0.20936,  0.72115
471, 238, -0.09482,  0.45081, -0.19264, -0.18853,  0.90462, -0.38225,  0.17615,  0.81054
472, 120, -8.58307E-08,  0.4591, -0.19628,  0.00,  0.92152, -0.38834,  0.24889,  0.81624
473, 119, -1.23978E-07,  0.41286, -0.28115,  0.00,  0.8289, -0.5594,  0.24889,  0.76266
474, 238, -0.09482,  0.45081, -0.19264, -0.18853,  0.90462, -0.38225,  0.17615,  0.81054
475, 119, -1.23978E-07,  0.41286, -0.28115,  0.00,  0.8289, -0.5594,  0.24889,  0.76266
476, 235, -0.09052,  0.40608, -0.27647, -0.18047,  0.81497, -0.55068,  0.19857,  0.75836
477, 208,  0.27647,  0.40608, -0.09052,  0.55068,  0.81497, -0.18047,  0.44838,  0.75836
478, 211,  0.19264,  0.45081, -0.09482,  0.38225,  0.90462, -0.18853,  0.42596,  0.81054
479, 111,  0.19628,  0.4591, -6.19888E-08,  0.38834,  0.92152,  0.00,  0.49871,  0.81624
480, 211,  0.19264,  0.45081, -0.09482,  0.38225,  0.90462, -0.18853,  0.42596,  0.81054
481, 112,  0.10114,  0.48886, -3.21865E-08,  0.20145,  0.9795,  0.00,  0.49871,  0.90204
482, 111,  0.19628,  0.4591, -6.19888E-08,  0.38834,  0.92152,  0.00,  0.49871,  0.81624
483, 52,  0.34813,  0.34723, -0.08835,  0.69605,  0.69587, -0.17686,  0.45918,  0.72115
484, 208,  0.27647,  0.40608, -0.09052,  0.55068,  0.81497, -0.18047,  0.44838,  0.75836
485, 110,  0.28115,  0.41286, -9.05991E-08,  0.5594,  0.8289,  0.00,  0.49871,  0.76266
486, 208,  0.27647,  0.40608, -0.09052,  0.55068,  0.81497, -0.18047,  0.44838,  0.75836
487, 111,  0.19628,  0.4591, -6.19888E-08,  0.38834,  0.92152,  0.00,  0.49871,  0.81624
488, 110,  0.28115,  0.41286, -9.05991E-08,  0.5594,  0.8289,  0.00,  0.49871,  0.76266
489, 52,  0.34813,  0.34723, -0.08835,  0.69605,  0.69587, -0.17686,  0.45918,  0.72115
490, 110,  0.28115,  0.41286, -9.05991E-08,  0.5594,  0.8289,  0.00,  0.49871,  0.76266
491, 18,  0.35369,  0.35279, -1.14441E-07,  0.70721,  0.70701,  0.00,  0.49871,  0.72467
492, 234, -0.17546,  0.38564, -0.26464, -0.34956,  0.77456, -0.52713,  0.15577,  0.74544
493, 235, -0.09052,  0.40608, -0.27647, -0.18047,  0.81497, -0.55068,  0.19857,  0.75836
494, 70, -0.08835,  0.34723, -0.34813, -0.17686,  0.69587, -0.69605,  0.20936,  0.72115
495, 234, -0.17546,  0.38564, -0.26464, -0.34956,  0.77456, -0.52713,  0.15577,  0.74544
496, 70, -0.08835,  0.34723, -0.34813, -0.17686,  0.69587, -0.69605,  0.20936,  0.72115
497, 69, -0.17071,  0.33157, -0.33247, -0.34139,  0.66465, -0.6646,  0.17345,  0.71124
498, 18,  0.35369,  0.35279, -1.14441E-07,  0.70721,  0.70701,  0.00,  0.49871,  0.72467
499, 110,  0.28115,  0.41286, -9.05991E-08,  0.5594,  0.8289,  0.00,  0.49871,  0.76266
500, 221,  0.27647,  0.40608,  0.09052,  0.55068,  0.81497,  0.18047,  0.54903,  0.75836
501, 18,  0.35369,  0.35279, -1.14441E-07,  0.70721,  0.70701,  0.00,  0.49871,  0.72467
502, 221,  0.27647,  0.40608,  0.09052,  0.55068,  0.81497,  0.18047,  0.54903,  0.75836
503, 55,  0.34813,  0.34723,  0.08835,  0.69605,  0.69587,  0.17686,  0.53823,  0.72115
504, 110,  0.28115,  0.41286, -9.05991E-08,  0.5594,  0.8289,  0.00,  0.49871,  0.76266
505, 111,  0.19628,  0.4591, -6.19888E-08,  0.38834,  0.92152,  0.00,  0.49871,  0.81624
506, 222,  0.19264,  0.45081,  0.09482,  0.38225,  0.90462,  0.18853,  0.57145,  0.81054
507, 110,  0.28115,  0.41286, -9.05991E-08,  0.5594,  0.8289,  0.00,  0.49871,  0.76266
508, 222,  0.19264,  0.45081,  0.09482,  0.38225,  0.90462,  0.18853,  0.57145,  0.81054
509, 221,  0.27647,  0.40608,  0.09052,  0.55068,  0.81497,  0.18047,  0.54903,  0.75836
510, 111,  0.19628,  0.4591, -6.19888E-08,  0.38834,  0.92152,  0.00,  0.49871,  0.81624
511, 112,  0.10114,  0.48886, -3.21865E-08,  0.20145,  0.9795,  0.00,  0.49871,  0.90204
512, 223,  0.09909,  0.4792,  0.09909,  0.19721,  0.96032,  0.19721,  0.62361,  0.87062
513, 111,  0.19628,  0.4591, -6.19888E-08,  0.38834,  0.92152,  0.00,  0.49871,  0.81624
